"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Unknown","Female",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Unknown","Male",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Unknown","Missing",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Missing","Female",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Missing","Male",""
"Theft of Motor Vehicle Parts/Accessories","American Indian or Alaska Native","Missing","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Not Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Not Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Not Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Unknown","Female",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Unknown","Male",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Unknown","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Missing","Female",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Missing","Male",""
"Theft of Motor Vehicle Parts/Accessories","Asian","Missing","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Theft of Motor Vehicle Parts/Accessories","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Not Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Not Hispanic or Latino","Male","1"
"Theft of Motor Vehicle Parts/Accessories","Unknown","Not Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Unknown","Female",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Unknown","Male",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Unknown","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Missing","Female",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Missing","Male",""
"Theft of Motor Vehicle Parts/Accessories","Unknown","Missing","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Not Hispanic or Latino","Female",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Not Hispanic or Latino","Male",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Not Hispanic or Latino","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Unknown","Female",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Unknown","Male",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Unknown","Missing",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Missing","Female",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Missing","Male",""
"Theft of Motor Vehicle Parts/Accessories","Missing","Missing","Missing",""
"All Other Larceny","White","Hispanic or Latino","Female","133"
"All Other Larceny","White","Hispanic or Latino","Male","217"
"All Other Larceny","White","Hispanic or Latino","Missing",""
"All Other Larceny","White","Not Hispanic or Latino","Female","737"
"All Other Larceny","White","Not Hispanic or Latino","Male","1,104"
"All Other Larceny","White","Not Hispanic or Latino","Missing",""
"All Other Larceny","White","Unknown","Female","61"
"All Other Larceny","White","Unknown","Male","90"
"All Other Larceny","White","Unknown","Missing",""
"All Other Larceny","White","Missing","Female","2"
"All Other Larceny","White","Missing","Male","16"
"All Other Larceny","White","Missing","Missing",""
"All Other Larceny","Black or African American","Hispanic or Latino","Female","13"
"All Other Larceny","Black or African American","Hispanic or Latino","Male","33"
"All Other Larceny","Black or African American","Hispanic or Latino","Missing",""
"All Other Larceny","Black or African American","Not Hispanic or Latino","Female","131"
"All Other Larceny","Black or African American","Not Hispanic or Latino","Male","226"
"All Other Larceny","Black or African American","Not Hispanic or Latino","Missing",""
"All Other Larceny","Black or African American","Unknown","Female","17"
"All Other Larceny","Black or African American","Unknown","Male","54"
"All Other Larceny","Black or African American","Unknown","Missing",""
"All Other Larceny","Black or African American","Missing","Female","3"
"All Other Larceny","Black or African American","Missing","Male","5"
"All Other Larceny","Black or African American","Missing","Missing",""
"All Other Larceny","American Indian or Alaska Native","Hispanic or Latino","Female",""
"All Other Larceny","American Indian or Alaska Native","Hispanic or Latino","Male",""
"All Other Larceny","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"All Other Larceny","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"All Other Larceny","American Indian or Alaska Native","Not Hispanic or Latino","Male","1"
"All Other Larceny","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"All Other Larceny","American Indian or Alaska Native","Unknown","Female",""
"All Other Larceny","American Indian or Alaska Native","Unknown","Male","1"
"All Other Larceny","American Indian or Alaska Native","Unknown","Missing",""
"All Other Larceny","American Indian or Alaska Native","Missing","Female",""
"All Other Larceny","American Indian or Alaska Native","Missing","Male",""
"All Other Larceny","American Indian or Alaska Native","Missing","Missing",""
"All Other Larceny","Asian","Hispanic or Latino","Female",""
"All Other Larceny","Asian","Hispanic or Latino","Male","1"
"All Other Larceny","Asian","Hispanic or Latino","Missing",""
"All Other Larceny","Asian","Not Hispanic or Latino","Female","11"
"All Other Larceny","Asian","Not Hispanic or Latino","Male","12"
"All Other Larceny","Asian","Not Hispanic or Latino","Missing",""
"All Other Larceny","Asian","Unknown","Female",""
"All Other Larceny","Asian","Unknown","Male",""
"All Other Larceny","Asian","Unknown","Missing",""
"All Other Larceny","Asian","Missing","Female","1"
"All Other Larceny","Asian","Missing","Male",""
"All Other Larceny","Asian","Missing","Missing",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"All Other Larceny","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"All Other Larceny","Unknown","Hispanic or Latino","Female","5"
"All Other Larceny","Unknown","Hispanic or Latino","Male","14"
"All Other Larceny","Unknown","Hispanic or Latino","Missing",""
"All Other Larceny","Unknown","Not Hispanic or Latino","Female","7"
"All Other Larceny","Unknown","Not Hispanic or Latino","Male","15"
"All Other Larceny","Unknown","Not Hispanic or Latino","Missing",""
"All Other Larceny","Unknown","Unknown","Female","11"
"All Other Larceny","Unknown","Unknown","Male","28"
"All Other Larceny","Unknown","Unknown","Missing",""
"All Other Larceny","Unknown","Missing","Female","2"
"All Other Larceny","Unknown","Missing","Male","7"
"All Other Larceny","Unknown","Missing","Missing",""
"All Other Larceny","Missing","Hispanic or Latino","Female",""
"All Other Larceny","Missing","Hispanic or Latino","Male",""
"All Other Larceny","Missing","Hispanic or Latino","Missing",""
"All Other Larceny","Missing","Not Hispanic or Latino","Female",""
"All Other Larceny","Missing","Not Hispanic or Latino","Male",""
"All Other Larceny","Missing","Not Hispanic or Latino","Missing",""
"All Other Larceny","Missing","Unknown","Female",""
"All Other Larceny","Missing","Unknown","Male",""
"All Other Larceny","Missing","Unknown","Missing",""
"All Other Larceny","Missing","Missing","Female",""
"All Other Larceny","Missing","Missing","Male",""
"All Other Larceny","Missing","Missing","Missing",""
"Motor Vehicle Theft","White","Hispanic or Latino","Female","14"
"Motor Vehicle Theft","White","Hispanic or Latino","Male","64"
"Motor Vehicle Theft","White","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","White","Not Hispanic or Latino","Female","62"
"Motor Vehicle Theft","White","Not Hispanic or Latino","Male","204"
"Motor Vehicle Theft","White","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","White","Unknown","Female","3"
"Motor Vehicle Theft","White","Unknown","Male","16"
"Motor Vehicle Theft","White","Unknown","Missing",""
"Motor Vehicle Theft","White","Missing","Female","2"
"Motor Vehicle Theft","White","Missing","Male","5"
"Motor Vehicle Theft","White","Missing","Missing",""
"Motor Vehicle Theft","Black or African American","Hispanic or Latino","Female","2"
"Motor Vehicle Theft","Black or African American","Hispanic or Latino","Male","10"
"Motor Vehicle Theft","Black or African American","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Black or African American","Not Hispanic or Latino","Female","6"
"Motor Vehicle Theft","Black or African American","Not Hispanic or Latino","Male","80"
"Motor Vehicle Theft","Black or African American","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Black or African American","Unknown","Female","2"
"Motor Vehicle Theft","Black or African American","Unknown","Male","11"
"Motor Vehicle Theft","Black or African American","Unknown","Missing",""
"Motor Vehicle Theft","Black or African American","Missing","Female",""
"Motor Vehicle Theft","Black or African American","Missing","Male","1"
"Motor Vehicle Theft","Black or African American","Missing","Missing",""
"Motor Vehicle Theft","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Motor Vehicle Theft","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Motor Vehicle Theft","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","American Indian or Alaska Native","Not Hispanic or Latino","Female","1"
"Motor Vehicle Theft","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Motor Vehicle Theft","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","American Indian or Alaska Native","Unknown","Female",""
"Motor Vehicle Theft","American Indian or Alaska Native","Unknown","Male",""
"Motor Vehicle Theft","American Indian or Alaska Native","Unknown","Missing",""
"Motor Vehicle Theft","American Indian or Alaska Native","Missing","Female",""
"Motor Vehicle Theft","American Indian or Alaska Native","Missing","Male",""
"Motor Vehicle Theft","American Indian or Alaska Native","Missing","Missing",""
"Motor Vehicle Theft","Asian","Hispanic or Latino","Female",""
"Motor Vehicle Theft","Asian","Hispanic or Latino","Male",""
"Motor Vehicle Theft","Asian","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Asian","Not Hispanic or Latino","Female",""
"Motor Vehicle Theft","Asian","Not Hispanic or Latino","Male","1"
"Motor Vehicle Theft","Asian","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Asian","Unknown","Female",""
"Motor Vehicle Theft","Asian","Unknown","Male",""
"Motor Vehicle Theft","Asian","Unknown","Missing",""
"Motor Vehicle Theft","Asian","Missing","Female",""
"Motor Vehicle Theft","Asian","Missing","Male",""
"Motor Vehicle Theft","Asian","Missing","Missing",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Motor Vehicle Theft","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Motor Vehicle Theft","Unknown","Hispanic or Latino","Female","1"
"Motor Vehicle Theft","Unknown","Hispanic or Latino","Male","8"
"Motor Vehicle Theft","Unknown","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Unknown","Not Hispanic or Latino","Female","2"
"Motor Vehicle Theft","Unknown","Not Hispanic or Latino","Male","3"
"Motor Vehicle Theft","Unknown","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Unknown","Unknown","Female",""
"Motor Vehicle Theft","Unknown","Unknown","Male","10"
"Motor Vehicle Theft","Unknown","Unknown","Missing",""
"Motor Vehicle Theft","Unknown","Missing","Female",""
"Motor Vehicle Theft","Unknown","Missing","Male","2"
"Motor Vehicle Theft","Unknown","Missing","Missing",""
"Motor Vehicle Theft","Missing","Hispanic or Latino","Female",""
"Motor Vehicle Theft","Missing","Hispanic or Latino","Male",""
"Motor Vehicle Theft","Missing","Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Missing","Not Hispanic or Latino","Female",""
"Motor Vehicle Theft","Missing","Not Hispanic or Latino","Male",""
"Motor Vehicle Theft","Missing","Not Hispanic or Latino","Missing",""
"Motor Vehicle Theft","Missing","Unknown","Female",""
"Motor Vehicle Theft","Missing","Unknown","Male",""
"Motor Vehicle Theft","Missing","Unknown","Missing",""
"Motor Vehicle Theft","Missing","Missing","Female",""
"Motor Vehicle Theft","Missing","Missing","Male",""
"Motor Vehicle Theft","Missing","Missing","Missing",""
"Stolen Property Offenses","White","Hispanic or Latino","Female","15"
"Stolen Property Offenses","White","Hispanic or Latino","Male","142"
"Stolen Property Offenses","White","Hispanic or Latino","Missing",""
"Stolen Property Offenses","White","Not Hispanic or Latino","Female","99"
"Stolen Property Offenses","White","Not Hispanic or Latino","Male","315"
"Stolen Property Offenses","White","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","White","Unknown","Female","9"
"Stolen Property Offenses","White","Unknown","Male","33"
"Stolen Property Offenses","White","Unknown","Missing",""
"Stolen Property Offenses","White","Missing","Female","2"
"Stolen Property Offenses","White","Missing","Male","6"
"Stolen Property Offenses","White","Missing","Missing",""
"Stolen Property Offenses","Black or African American","Hispanic or Latino","Female","1"
"Stolen Property Offenses","Black or African American","Hispanic or Latino","Male","9"
"Stolen Property Offenses","Black or African American","Hispanic or Latino","Missing",""
"Stolen Property Offenses","Black or African American","Not Hispanic or Latino","Female","18"
"Stolen Property Offenses","Black or African American","Not Hispanic or Latino","Male","121"
"Stolen Property Offenses","Black or African American","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","Black or African American","Unknown","Female","1"
"Stolen Property Offenses","Black or African American","Unknown","Male","23"
"Stolen Property Offenses","Black or African American","Unknown","Missing",""
"Stolen Property Offenses","Black or African American","Missing","Female",""
"Stolen Property Offenses","Black or African American","Missing","Male","3"
"Stolen Property Offenses","Black or African American","Missing","Missing",""
"Stolen Property Offenses","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Stolen Property Offenses","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Stolen Property Offenses","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Stolen Property Offenses","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Stolen Property Offenses","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Stolen Property Offenses","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","American Indian or Alaska Native","Unknown","Female",""
"Stolen Property Offenses","American Indian or Alaska Native","Unknown","Male",""
"Stolen Property Offenses","American Indian or Alaska Native","Unknown","Missing",""
"Stolen Property Offenses","American Indian or Alaska Native","Missing","Female",""
"Stolen Property Offenses","American Indian or Alaska Native","Missing","Male",""
"Stolen Property Offenses","American Indian or Alaska Native","Missing","Missing",""
"Stolen Property Offenses","Asian","Hispanic or Latino","Female",""
"Stolen Property Offenses","Asian","Hispanic or Latino","Male","1"
"Stolen Property Offenses","Asian","Hispanic or Latino","Missing",""
"Stolen Property Offenses","Asian","Not Hispanic or Latino","Female","1"
"Stolen Property Offenses","Asian","Not Hispanic or Latino","Male","6"
"Stolen Property Offenses","Asian","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","Asian","Unknown","Female",""
"Stolen Property Offenses","Asian","Unknown","Male",""
"Stolen Property Offenses","Asian","Unknown","Missing",""
"Stolen Property Offenses","Asian","Missing","Female","2"
"Stolen Property Offenses","Asian","Missing","Male","1"
"Stolen Property Offenses","Asian","Missing","Missing",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Stolen Property Offenses","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Stolen Property Offenses","Unknown","Hispanic or Latino","Female","1"
"Stolen Property Offenses","Unknown","Hispanic or Latino","Male","4"
"Stolen Property Offenses","Unknown","Hispanic or Latino","Missing",""
"Stolen Property Offenses","Unknown","Not Hispanic or Latino","Female",""
"Stolen Property Offenses","Unknown","Not Hispanic or Latino","Male","1"
"Stolen Property Offenses","Unknown","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","Unknown","Unknown","Female","1"
"Stolen Property Offenses","Unknown","Unknown","Male","7"
"Stolen Property Offenses","Unknown","Unknown","Missing",""
"Stolen Property Offenses","Unknown","Missing","Female",""
"Stolen Property Offenses","Unknown","Missing","Male","2"
"Stolen Property Offenses","Unknown","Missing","Missing",""
"Stolen Property Offenses","Missing","Hispanic or Latino","Female",""
"Stolen Property Offenses","Missing","Hispanic or Latino","Male",""
"Stolen Property Offenses","Missing","Hispanic or Latino","Missing",""
"Stolen Property Offenses","Missing","Not Hispanic or Latino","Female",""
"Stolen Property Offenses","Missing","Not Hispanic or Latino","Male",""
"Stolen Property Offenses","Missing","Not Hispanic or Latino","Missing",""
"Stolen Property Offenses","Missing","Unknown","Female",""
"Stolen Property Offenses","Missing","Unknown","Male",""
"Stolen Property Offenses","Missing","Unknown","Missing",""
"Stolen Property Offenses","Missing","Missing","Female",""
"Stolen Property Offenses","Missing","Missing","Male",""
"Stolen Property Offenses","Missing","Missing","Missing",""
"Drug/Narcotic Violations","White","Hispanic or Latino","Female","170"
"Drug/Narcotic Violations","White","Hispanic or Latino","Male","1,330"
"Drug/Narcotic Violations","White","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","White","Not Hispanic or Latino","Female","1,178"
"Drug/Narcotic Violations","White","Not Hispanic or Latino","Male","3,125"
"Drug/Narcotic Violations","White","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","White","Unknown","Female","90"
"Drug/Narcotic Violations","White","Unknown","Male","326"
"Drug/Narcotic Violations","White","Unknown","Missing",""
"Drug/Narcotic Violations","White","Missing","Female","14"
"Drug/Narcotic Violations","White","Missing","Male","36"
"Drug/Narcotic Violations","White","Missing","Missing",""
"Drug/Narcotic Violations","Black or African American","Hispanic or Latino","Female","10"
"Drug/Narcotic Violations","Black or African American","Hispanic or Latino","Male","145"
"Drug/Narcotic Violations","Black or African American","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Black or African American","Not Hispanic or Latino","Female","73"
"Drug/Narcotic Violations","Black or African American","Not Hispanic or Latino","Male","759"
"Drug/Narcotic Violations","Black or African American","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Black or African American","Unknown","Female","14"
"Drug/Narcotic Violations","Black or African American","Unknown","Male","87"
"Drug/Narcotic Violations","Black or African American","Unknown","Missing",""
"Drug/Narcotic Violations","Black or African American","Missing","Female",""
"Drug/Narcotic Violations","Black or African American","Missing","Male","3"
"Drug/Narcotic Violations","Black or African American","Missing","Missing",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Unknown","Female",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Unknown","Male",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Unknown","Missing",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Missing","Female",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Missing","Male",""
"Drug/Narcotic Violations","American Indian or Alaska Native","Missing","Missing",""
"Drug/Narcotic Violations","Asian","Hispanic or Latino","Female","1"
"Drug/Narcotic Violations","Asian","Hispanic or Latino","Male","2"
"Drug/Narcotic Violations","Asian","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Asian","Not Hispanic or Latino","Female","3"
"Drug/Narcotic Violations","Asian","Not Hispanic or Latino","Male","38"
"Drug/Narcotic Violations","Asian","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Asian","Unknown","Female",""
"Drug/Narcotic Violations","Asian","Unknown","Male","15"
"Drug/Narcotic Violations","Asian","Unknown","Missing",""
"Drug/Narcotic Violations","Asian","Missing","Female",""
"Drug/Narcotic Violations","Asian","Missing","Male","2"
"Drug/Narcotic Violations","Asian","Missing","Missing",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Drug/Narcotic Violations","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Drug/Narcotic Violations","Unknown","Hispanic or Latino","Female","6"
"Drug/Narcotic Violations","Unknown","Hispanic or Latino","Male","52"
"Drug/Narcotic Violations","Unknown","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Unknown","Not Hispanic or Latino","Female","5"
"Drug/Narcotic Violations","Unknown","Not Hispanic or Latino","Male","23"
"Drug/Narcotic Violations","Unknown","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Unknown","Unknown","Female","7"
"Drug/Narcotic Violations","Unknown","Unknown","Male","85"
"Drug/Narcotic Violations","Unknown","Unknown","Missing",""
"Drug/Narcotic Violations","Unknown","Missing","Female","1"
"Drug/Narcotic Violations","Unknown","Missing","Male","2"
"Drug/Narcotic Violations","Unknown","Missing","Missing",""
"Drug/Narcotic Violations","Missing","Hispanic or Latino","Female",""
"Drug/Narcotic Violations","Missing","Hispanic or Latino","Male",""
"Drug/Narcotic Violations","Missing","Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Missing","Not Hispanic or Latino","Female",""
"Drug/Narcotic Violations","Missing","Not Hispanic or Latino","Male",""
"Drug/Narcotic Violations","Missing","Not Hispanic or Latino","Missing",""
"Drug/Narcotic Violations","Missing","Unknown","Female",""
"Drug/Narcotic Violations","Missing","Unknown","Male",""
"Drug/Narcotic Violations","Missing","Unknown","Missing",""
"Drug/Narcotic Violations","Missing","Missing","Female",""
"Drug/Narcotic Violations","Missing","Missing","Male",""
"Drug/Narcotic Violations","Missing","Missing","Missing",""
"Drug Equipment Violations","White","Hispanic or Latino","Female",""
"Drug Equipment Violations","White","Hispanic or Latino","Male","1"
"Drug Equipment Violations","White","Hispanic or Latino","Missing",""
"Drug Equipment Violations","White","Not Hispanic or Latino","Female","2"
"Drug Equipment Violations","White","Not Hispanic or Latino","Male","4"
"Drug Equipment Violations","White","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","White","Unknown","Female",""
"Drug Equipment Violations","White","Unknown","Male",""
"Drug Equipment Violations","White","Unknown","Missing",""
"Drug Equipment Violations","White","Missing","Female",""
"Drug Equipment Violations","White","Missing","Male",""
"Drug Equipment Violations","White","Missing","Missing",""
"Drug Equipment Violations","Black or African American","Hispanic or Latino","Female",""
"Drug Equipment Violations","Black or African American","Hispanic or Latino","Male",""
"Drug Equipment Violations","Black or African American","Hispanic or Latino","Missing",""
"Drug Equipment Violations","Black or African American","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","Black or African American","Not Hispanic or Latino","Male","1"
